Shot,ID,Zeff,dn0out,AFID case,NMDIFB,NLFB_NEUTCNTRL,N_ANALYTIC_FORM_D2F,APROF_EDGE_VALUE_D2F,MODULATION,priority,submitted
204027,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204027,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204027,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204027,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204027,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204027,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204027,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204027,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204027,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204027,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204027,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204027,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204027,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204027,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204027,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204027,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204027,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204027,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204027,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,1
204027,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204027,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204027,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204027,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,1
204027,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,1
204027,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204027,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204027,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204027,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204027,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204027,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204027,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,0,7,0
204027,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204027,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,0,7,0
204027,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204027,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204027,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204027,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204029,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204029,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204029,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204029,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204029,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204029,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204029,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204029,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204029,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204029,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204029,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204029,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204029,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204029,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204029,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,1
204029,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204029,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204029,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204029,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204029,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204029,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204029,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204029,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204029,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204029,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204029,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204029,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204029,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204029,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204029,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204029,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204029,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204029,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204029,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204029,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204029,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204029,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204029,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204029,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204030,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204030,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204030,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204030,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204030,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204030,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204030,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204030,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204030,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204030,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204030,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204030,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204030,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204030,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204030,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204030,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204030,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204030,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204030,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204030,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,0,10,0
204030,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204030,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,1
204030,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204030,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204030,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204030,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204030,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204030,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204030,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204030,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204030,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204030,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204030,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,0,7,0
204030,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204030,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204030,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204030,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204030,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,0,7,0
204030,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204031,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204031,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204031,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204031,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204031,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,1
204031,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204031,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204031,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204031,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204031,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204031,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204031,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204031,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204031,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204031,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204031,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204031,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,1
204031,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204031,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204031,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204031,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204031,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204031,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204031,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204031,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204031,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204031,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204031,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204031,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204031,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204031,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204031,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204031,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204031,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204031,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204031,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204031,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204031,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204031,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204032,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204032,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204032,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204032,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204032,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204032,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204032,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204032,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204032,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204032,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204032,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204032,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204032,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204032,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204032,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204032,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204032,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204032,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204032,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204032,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204032,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,1
204032,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204032,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204032,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204032,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204032,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204032,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204032,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204032,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,1
204032,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204032,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204032,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204032,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204032,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204032,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204032,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204032,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204032,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204032,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,1
204033,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204033,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204033,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204033,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204033,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204033,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204033,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204033,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204033,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204033,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204033,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204033,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204033,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204033,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204033,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204033,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204033,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204033,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204033,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204033,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,1
204033,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204033,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204033,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204033,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204033,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204033,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204033,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204033,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204033,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,1
204033,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204033,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204033,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204033,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204033,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204033,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,0,7,0
204033,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204033,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204033,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204033,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204034,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204034,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204034,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204034,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204034,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204034,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204034,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204034,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204034,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204034,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204034,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204034,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,1
204034,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204034,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204034,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204034,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204034,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204034,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204034,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204034,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204034,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204034,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204034,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204034,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204034,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204034,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204034,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,1
204034,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204034,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204034,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204034,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204034,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,0
204034,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,0,7,1
204034,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204034,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204034,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204034,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204034,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204034,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,1
204040,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204040,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204040,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204040,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,1
204040,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,1
204040,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204040,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204040,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204040,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204040,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204040,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204040,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204040,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204040,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204040,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,1
204040,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204040,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204040,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,0,10,0
204040,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,0,10,0
204040,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204040,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204040,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204040,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204040,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204040,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204040,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204040,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204040,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,1,7,0
204040,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,1
204040,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204040,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204040,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,1,7,1
204040,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204040,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,1
204040,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,0,7,0
204040,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204040,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204040,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,0,7,0
204040,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,0,7,0
204041,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
204041,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204041,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204041,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,1
204041,S04,2.5,5.00e+10,peaked,3,.TRUE.,1,0,0,10,0
204041,S05,2.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,1
204041,S06,3.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204041,S07,3.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,1
204041,S08,3.5,5.00e+10,flat,1,.TRUE.,0,1,1,10,0
204041,S09,1.5,7.07e+11,classical,0,.FALSE.,0,0,0,10,0
204041,S10,1.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,0
204041,S11,1.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204041,S12,2.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204041,S13,2.5,7.07e+11,peaked,3,.TRUE.,1,0,0,10,1
204041,S14,2.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204041,S15,3.5,7.07e+11,classical,0,.FALSE.,0,0,1,10,0
204041,S16,3.5,7.07e+11,peaked,3,.TRUE.,1,0,1,10,0
204041,S17,3.5,7.07e+11,flat,1,.TRUE.,0,1,1,10,0
204041,S18,1.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204041,S19,1.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204041,S20,1.5,1.00e+13,flat,1,.TRUE.,0,1,1,10,0
204041,S21,2.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204041,S22,2.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,1
204041,S23,2.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,1
204041,S24,3.5,1.00e+13,classical,0,.FALSE.,0,0,1,10,0
204041,S25,3.5,1.00e+13,peaked,3,.TRUE.,1,0,1,10,0
204041,S26,3.5,1.00e+13,flat,1,.TRUE.,0,1,0,10,0
204041,S27,2.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204041,S28,2.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204041,S29,2.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204041,S30,3.0,1.88e+11,classical,0,.FALSE.,0,0,0,7,0
204041,S31,3.0,1.88e+11,peaked,3,.TRUE.,1,0,0,7,0
204041,S32,3.0,1.88e+11,flat,1,.TRUE.,0,1,1,7,0
204041,S33,2.0,2.66e+12,classical,0,.FALSE.,0,0,1,7,0
204041,S34,2.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204041,S35,2.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204041,S36,3.0,2.66e+12,classical,0,.FALSE.,0,0,0,7,0
204041,S37,3.0,2.66e+12,peaked,3,.TRUE.,1,0,1,7,0
204041,S38,3.0,2.66e+12,flat,1,.TRUE.,0,1,1,7,0
204044,S00,1.5,5.00e+10,classical,0,.FALSE.,0,0,1,10,0
204044,S01,1.5,5.00e+10,peaked,3,.TRUE.,1,0,1,10,0
204044,S02,1.5,5.00e+10,flat,1,.TRUE.,0,1,0,10,0
204044,S03,2.5,5.00e+10,classical,0,.FALSE.,0,0,0,10,0
